Paper_id,Dataset_id,Public_dataset_id,slide_id,Pubmed_id,Disease,Status,Control,Species,Brain_region,Sex,Stage,Age,N_cells,Methodology,model,
ST028,ST028015,,202302031055_20230203TREM5xFAD-VZG171x04_VMSC05201/region_0/,39103533,AD,Disease,NA,Mouse,Whole Brain,Male,no data available,12 months,,MERFISH,Trem2-R47H; 5xFAD,
ST028,ST028016,,Kim_202201111602_20220111-WT-5xFAD10518pHip300GP_VMSC00101/region_0/,39103533,AD,Mixed,NA,Mouse,Whole Brain,Female,no data available,12 months,,MERFISH,5xFAD; WT,
ST028,ST028017,,Kim_202201111602_20220111-WT-5xFAD10518pHip300GP_VMSC00101/region_2/,39103533,AD,Mixed,NA,Mouse,Whole Brain,Female,no data available,12 months,,MERFISH,5xFAD; WT,
ST028,ST028019,,202209041036_20220904-5xFAD-TREM2-AnteHip-300x05_VMSC00101/region_1/,39103533,AD,Disease,NA,Mouse,Whole Brain,Male,no data available,12 months,,MERFISH,Trem2-R47H; 5xFAD,
ST028,ST028020,,202302031055_20230203TREM5xFAD-VZG171x04_VMSC05201/region_3/,39103533,AD,Disease,NA,Mouse,Whole Brain,Male,no data available,12 months,,MERFISH,Trem2-R47H; 5xFAD,
ST029,ST029001,GSM5291792_A1.h5ad,,38036733,AD,Healthy,NA,Mouse,cerebral cortex and white matter,Male,no data available,3 months,,Visium,Littermate; WT,
ST029,ST029002,GSM5291793_B1.h5ad,,38036733,AD,Disease,ST029001,Mouse,cerebral cortex and white matter,Male,no data available,3 months,,Visium,5XFAD (Tg6799),
ST029,ST029003,GSM5291794_C1.h5ad,,38036733,AD,Healthy,NA,Mouse,cerebral cortex and white matter,Male,no data available,7 months,,Visium,Littermate; WT,
ST029,ST029004,GSM5291795_D1.h5ad,,38036733,AD,Disease,ST029003,Mouse,cerebral cortex and white matter,Male,no data available,7 months,,Visium,5XFAD (Tg6799),
ST030,ST030001,,P301L.17mo.1,38796425,AD,Disease,NA,Mouse,Whole Brain,Male,,17 months,,Visium,P301L,
ST030,ST030002,,P301L.17mo.2,38796425,AD,Disease,NA,Mouse,Whole Brain,Male,,17 months,,Visium,P301L,
ST030,ST030003,,P301L.17mo.3,38796425,AD,Disease,NA,Mouse,Whole Brain,Male,,17 months,,Visium,P301L,
ST030,ST030004,,P301L.17mo.4,38796425,AD,Disease,NA,Mouse,Whole Brain,Male,,17 months,,Visium,P301L,
ST030,ST030005,,P301L.6mo,38796425,AD,Disease,NA,Mouse,Whole Brain,Male,,6 months,,Visium,P301L,
ST030,ST030006,,P301L.6mo.abeta,38796425,AD,Disease,NA,Mouse,Whole Brain,Male,,6 months,,Visium,P301L,
ST030,ST030007,,P301L.6mo.sham,38796425,AD,Disease,NA,Mouse,Whole Brain,Male,,6 months,,Visium,P301L,
ST030,ST030008,,P301L.6mo.tau,38796425,AD,Disease,NA,Mouse,Whole Brain,Male,,6 months,,Visium,P301L,
ST030,ST030009,,TG.1,38796425,AD,Disease,"ST030033,ST030034,ST030035,ST030036,ST030039,ST030040,ST030041,ST030042,ST030043,ST030044",Mouse,Whole Brain,Male,,,,Visium,TG; 5XFAD,
ST030,ST030010,,TG.10,38796425,AD,Disease,"ST030033,ST030034,ST030035,ST030036,ST030039,ST030040,ST030041,ST030042,ST030043,ST030044",Mouse,Whole Brain,Male,,,,Visium,TG; 5XFAD,
ST030,ST030011,,TG.2,38796425,AD,Disease,"ST030033,ST030034,ST030035,ST030036,ST030039,ST030040,ST030041,ST030042,ST030043,ST030044",Mouse,Whole Brain,Male,,,,Visium,TG; 5XFAD,
ST030,ST030012,,TG.3,38796425,AD,Disease,"ST030033,ST030034,ST030035,ST030036,ST030039,ST030040,ST030041,ST030042,ST030043,ST030044",Mouse,Whole Brain,Male,,,,Visium,TG; 5XFAD,
ST030,ST030013,,TG.3mo.1,38796425,AD,Disease,NA,Mouse,Whole Brain,Male,,3mo,,Visium,TG; 5XFAD,
ST030,ST030014,,TG.3mo.2,38796425,AD,Disease,NA,Mouse,Whole Brain,Male,,3mo,,Visium,TG; 5XFAD,
ST030,ST030015,,TG.4,38796425,AD,Disease,"ST030033,ST030034,ST030035,ST030036,ST030039,ST030040,ST030041,ST030042,ST030043,ST030044",Mouse,Whole Brain,Male,,,,Visium,TG; 5XFAD,
ST030,ST030016,,TG.5,38796425,AD,Disease,"ST030033,ST030034,ST030035,ST030036,ST030039,ST030040,ST030041,ST030042,ST030043,ST030044",Mouse,Whole Brain,Male,,,,Visium,TG; 5XFAD,
ST030,ST030017,,TG.6,38796425,AD,Disease,"ST030033,ST030034,ST030035,ST030036,ST030039,ST030040,ST030041,ST030042,ST030043,ST030044",Mouse,Whole Brain,Male,,,,Visium,TG; 5XFAD,
ST030,ST030018,,TG.7,38796425,AD,Disease,"ST030033,ST030034,ST030035,ST030036,ST030039,ST030040,ST030041,ST030042,ST030043,ST030044",Mouse,Whole Brain,Male,,,,Visium,TG; 5XFAD,
ST030,ST030019,,TG.8,38796425,AD,Disease,"ST030033,ST030034,ST030035,ST030036,ST030039,ST030040,ST030041,ST030042,ST030043,ST030044",Mouse,Whole Brain,Male,,,,Visium,TG; 5XFAD,
ST030,ST030020,,TG.9,38796425,AD,Disease,"ST030033,ST030034,ST030035,ST030036,ST030039,ST030040,ST030041,ST030042,ST030043,ST030044",Mouse,Whole Brain,Male,,,,Visium,TG; 5XFAD,
ST030,ST030021,,TG.aCD4.1,38796425,AD,Disease,"ST030045,ST030046,ST030047,ST030048",Mouse,Whole Brain,Male,,7.5 months,,Visium,TG; 5XFAD,
ST030,ST030022,,TG.aCD4.2,38796425,AD,Disease,"ST030045,ST030046,ST030047,ST030048",Mouse,Whole Brain,Male,,7.5 months,,Visium,TG; 5XFAD,
ST030,ST030023,,TG.aCD4.3,38796425,AD,Disease,"ST030045,ST030046,ST030047,ST030048",Mouse,Whole Brain,Male,,7.5 months,,Visium,TG; 5XFAD,
ST030,ST030024,,TG.aCD4.4,38796425,AD,Disease,"ST030045,ST030046,ST030047,ST030048",Mouse,Whole Brain,Male,,7.5 months,,Visium,TG; 5XFAD,
ST030,ST030025,,TG.dCLN,38796425,AD,Disease,ST030049,Mouse,Whole Brain,Male,,7.5 months,,Visium,TG; 5XFAD,
ST030,ST030026,,TG.FTY.1,38796425,AD,Disease,"ST030050,ST030051,ST030052",Mouse,Whole Brain,Male,,8.5 months,,Visium,TG; 5XFAD,
ST030,ST030027,,TG.FTY.2,38796425,AD,Disease,"ST030050,ST030051,ST030052",Mouse,Whole Brain,Male,,8.5 months,,Visium,TG; 5XFAD,
ST030,ST030028,,TG.FTY.3,38796425,AD,Disease,"ST030050,ST030051,ST030052",Mouse,Whole Brain,Male,,8.5 months,,Visium,TG; 5XFAD,
ST030,ST030029,,TG.FTY.LPS,38796425,AD,Disease,ST030053,Mouse,Whole Brain,Male,,8.5 months,,Visium,TG; 5XFAD,
ST030,ST030030,,TG.IgG,38796425,AD,Disease,ST030054,Mouse,Whole Brain,Male,,,,Visium,TG; 5XFAD,
ST030,ST030031,,TG.LPS,38796425,AD,Disease,ST030055,Mouse,Whole Brain,Male,,8.5 months,,Visium,TG; 5XFAD,
ST030,ST030032,,TG.NK,38796425,AD,Disease,NA,Mouse,Whole Brain,Male,,7.5 months,,Visium,TG,
ST030,ST030033,,WT.1,38796425,AD,Healthy,NA,Mouse,Whole Brain,Male,,,,Visium,WT,
ST030,ST030034,,WT.10,38796425,AD,Healthy,NA,Mouse,Whole Brain,Male,,,,Visium,WT,
ST030,ST030035,,WT.2,38796425,AD,Healthy,NA,Mouse,Whole Brain,Male,,,,Visium,WT,
ST030,ST030036,,WT.3,38796425,AD,Healthy,NA,Mouse,Whole Brain,Male,,,,Visium,WT,
ST030,ST030037,,WT.3mo.1,38796425,AD,Healthy,NA,Mouse,Whole Brain,Male,,3 months,,Visium,WT,
ST030,ST030038,,WT.3mo.2,38796425,AD,Healthy,NA,Mouse,Whole Brain,Male,,3 months,,Visium,WT,
ST030,ST030039,,WT.4,38796425,AD,Healthy,NA,Mouse,Whole Brain,Male,,,,Visium,WT,
ST030,ST030040,,WT.5,38796425,AD,Healthy,NA,Mouse,Whole Brain,Male,,,,Visium,WT,
ST030,ST030041,,WT.6,38796425,AD,Healthy,NA,Mouse,Whole Brain,Male,,,,Visium,WT,
ST030,ST030042,,WT.7,38796425,AD,Healthy,NA,Mouse,Whole Brain,Male,,,,Visium,WT,
ST030,ST030043,,WT.8,38796425,AD,Healthy,NA,Mouse,Whole Brain,Male,,,,Visium,WT,
ST030,ST030044,,WT.9,38796425,AD,Healthy,NA,Mouse,Whole Brain,Male,,,,Visium,WT,
ST030,ST030045,,WT.aCD4.1,38796425,AD,Healthy,NA,Mouse,Whole Brain,Male,,7.5 months,,Visium,WT,
ST030,ST030046,,WT.aCD4.2,38796425,AD,Healthy,NA,Mouse,Whole Brain,Male,,7.5 months,,Visium,WT,
ST030,ST030047,,WT.aCD4.3,38796425,AD,Healthy,NA,Mouse,Whole Brain,Male,,7.5 months,,Visium,WT,
ST030,ST030048,,WT.aCD4.4,38796425,AD,Healthy,NA,Mouse,Whole Brain,Male,,7.5 months,,Visium,WT,
ST030,ST030049,,WT.dCLN,38796425,AD,Healthy,NA,Mouse,Whole Brain,Male,,7.5 months,,Visium,WT,
ST030,ST030050,,WT.FTY.1,38796425,AD,Healthy,NA,Mouse,Whole Brain,Male,,8.5 months,,Visium,WT,
ST030,ST030051,,WT.FTY.2,38796425,AD,Healthy,NA,Mouse,Whole Brain,Male,,8.5 months,,Visium,WT,
ST030,ST030052,,WT.FTY.3,38796425,AD,Healthy,NA,Mouse,Whole Brain,Male,,8.5 months,,Visium,WT,
ST030,ST030053,,WT.FTY.LPS,38796425,AD,Healthy,NA,Mouse,Whole Brain,Male,,8.5 months,,Visium,WT,
ST030,ST030054,,WT.IgG,38796425,AD,Healthy,NA,Mouse,Whole Brain,Male,,,,Visium,WT,
ST030,ST030055,,WT.LPS,38796425,AD,Healthy,NA,Mouse,Whole Brain,Male,,8.5 months,,Visium,WT,
ST030,ST030056,,WT.NK,38796425,AD,Healthy,NA,Mouse,Whole Brain,Male,,7.5 months,,Visium,WT,
ST032,ST032001,8184299,,40050704,AD,Disease,"ST032014,ST032015,ST032016,ST032017,ST032018,ST032019",Human,Frontal Cortex,,no data available,no data available,,Visium,,
ST032,ST032002,8184300,,40050704,AD,Disease,"ST032014,ST032015,ST032016,ST032017,ST032018,ST032019",Human,Frontal Cortex,,no data available,no data available,,Visium,,
ST032,ST032003,8184301,,40050704,AD,Disease,"ST032014,ST032015,ST032016,ST032017,ST032018,ST032019",Human,Frontal Cortex,,no data available,no data available,,Visium,,
ST032,ST032004,8184302,,40050704,AD,Disease,"ST032014,ST032015,ST032016,ST032017,ST032018,ST032019",Human,Frontal Cortex,,no data available,no data available,,Visium,,
ST032,ST032005,8184303,,40050704,AD,Disease,"ST032014,ST032015,ST032016,ST032017,ST032018,ST032019",Human,Frontal Cortex,,no data available,no data available,,Visium,,
ST032,ST032006,8184304,,40050704,AD,Disease,"ST032014,ST032015,ST032016,ST032017,ST032018,ST032019",Human,Frontal Cortex,,no data available,no data available,,Visium,,
ST032,ST032007,8184305,,40050704,AD,Disease,"ST032014,ST032015,ST032016,ST032017,ST032018,ST032019",Human,Frontal Cortex,,no data available,no data available,,Visium,,
ST032,ST032008,8184306,,40050704,AD,Disease,"ST032014,ST032015,ST032016,ST032017,ST032018,ST032019",Human,Frontal Cortex,,no data available,no data available,,Visium,,
ST032,ST032009,8184307,,40050704,AD,Disease,"ST032014,ST032015,ST032016,ST032017,ST032018,ST032019",Human,Frontal Cortex,,no data available,no data available,,Visium,,
ST032,ST032010,8184308,,40050704,AD,Disease,"ST032014,ST032015,ST032016,ST032017,ST032018,ST032019",Human,Frontal Cortex,,no data available,no data available,,Visium,,
ST032,ST032011,8184309,,40050704,AD,Disease,"ST032014,ST032015,ST032016,ST032017,ST032018,ST032019",Human,Frontal Cortex,,no data available,no data available,,Visium,,
ST032,ST032012,8184310,,40050704,AD,Disease,"ST032014,ST032015,ST032016,ST032017,ST032018,ST032019",Human,Frontal Cortex,,no data available,no data available,,Visium,,
ST032,ST032013,8184311,,40050704,AD,Disease,"ST032014,ST032015,ST032016,ST032017,ST032018,ST032019",Human,Frontal Cortex,,no data available,no data available,,Visium,,
ST032,ST032014,8184312,,40050704,AD,Disease,"ST032020,ST032021,ST032022,ST032023,ST032024,ST032025",Human,Frontal Cortex,,no data available,no data available,,Visium,,
ST032,ST032015,8184313,,40050704,AD,Disease,"ST032020,ST032021,ST032022,ST032023,ST032024,ST032025",Human,Frontal Cortex,,no data available,no data available,,Visium,,
ST032,ST032016,8184314,,40050704,AD,Disease,"ST032020,ST032021,ST032022,ST032023,ST032024,ST032025",Human,Frontal Cortex,,no data available,no data available,,Visium,,
ST032,ST032017,8184315,,40050704,AD,Disease,"ST032020,ST032021,ST032022,ST032023,ST032024,ST032025",Human,Frontal Cortex,,no data available,no data available,,Visium,,
ST032,ST032018,8184316,,40050704,AD,Disease,"ST032020,ST032021,ST032022,ST032023,ST032024,ST032025",Human,Frontal Cortex,,no data available,no data available,,Visium,,
ST032,ST032019,8184317,,40050704,AD,Disease,"ST032020,ST032021,ST032022,ST032023,ST032024,ST032025",Human,Frontal Cortex,,no data available,no data available,,Visium,,
ST032,ST032020,8184318,,40050704,AD,Healthy,NA,Human,Frontal Cortex,,no data available,no data available,,Visium,,
ST032,ST032021,8184319,,40050704,AD,Healthy,NA,Human,Frontal Cortex,,no data available,no data available,,Visium,,
ST032,ST032022,8184320,,40050704,AD,Healthy,NA,Human,Frontal Cortex,,no data available,no data available,,Visium,,
ST032,ST032023,8184321,,40050704,AD,Healthy,NA,Human,Frontal Cortex,,no data available,no data available,,Visium,,
ST032,ST032024,8184322,,40050704,AD,Healthy,NA,Human,Frontal Cortex,,no data available,no data available,,Visium,,
ST032,ST032025,8184323,,40050704,AD,Healthy,NA,Human,Frontal Cortex,,no data available,no data available,,Visium,,
ST032,ST032026,8185212,,40050704,AD,Disease,NA,Human,Left Middle Frontal Gyrus,,no data available,no data available,,Visium,,
ST032,ST032027,8185213,,40050704,AD,Disease,NA,Human, Left Superior Temporal Gyrus,,no data available,no data available,,Visium,,
ST032,ST032028,8185214,,40050704,AD,Disease,NA,Human,Left Inferior Parietal Lobule,,no data available,no data available,,Visium,,
ST032,ST032029,8185215,,40050704,AD,Disease,NA,Human,Posterior Hippocampus,,no data available,no data available,,Visium,,
ST032,ST032030,8185216,,40050704,AD,Disease,ST032026,Human,Left Middle Frontal Gyrus,,no data available,no data available,,Visium,,
ST032,ST032031,8185217,,40050704,AD,Disease,ST032027,Human, Left Superior Temporal Gyrus,,no data available,no data available,,Visium,,
ST032,ST032032,8185218,,40050704,AD,Disease,ST032028,Human,Left Inferior Parietal Lobule,,no data available,no data available,,Visium,,
ST032,ST032033,8185219,,40050704,AD,Disease,ST032029,Human,Posterior Hippocampus,,no data available,no data available,,Visium,,
ST032,ST032034,8185220,,40050704,AD,Disease,NA,Human,Left Middle Frontal Gyrus,,no data available,no data available,,Visium,,
ST032,ST032035,8185221,,40050704,AD,Disease,NA,Human, Left Superior Temporal Gyrus,,no data available,no data available,,Visium,,
ST032,ST032036,8185222,,40050704,AD,Disease,NA,Human,Left Inferior Parietal Lobule,,no data available,no data available,,Visium,,
ST032,ST032037,8185223,,40050704,AD,Disease,NA,Human,Posterior Hippocampus,,no data available,no data available,,Visium,,
ST032,ST032038,8185224,,40050704,AD,Disease,NA,Human,Left Middle Frontal Gyrus,,no data available,no data available,,Visium,,
ST032,ST032039,8185225,,40050704,AD,Disease,NA,Human, Left Superior Temporal Gyrus,,no data available,no data available,,Visium,,
ST032,ST032040,8185226,,40050704,AD,Disease,NA,Human,Left Inferior Parietal Lobule,,no data available,no data available,,Visium,,
ST032,ST032041,8185227,,40050704,AD,Disease,NA,Human,Posterior Hippocampus,,no data available,no data available,,Visium,,
ST032,ST032042,8675576,,40050704,AD,Disease,NA,Human,Left Middle Frontal Gyrus,,no data available,no data available,,Visium,,
ST032,ST032043,8675577,,40050704,AD,Disease,NA,Human, Left Superior Temporal Gyrus,,no data available,no data available,,Visium,,
ST032,ST032044,8675578,,40050704,AD,Disease,NA,Human,Left Inferior Parietal Lobule,,no data available,no data available,,Visium,,
ST032,ST032045,8675579,,40050704,AD,Disease,NA,Human,Posterior Hippocampus,,no data available,no data available,,Visium,,
ST032,ST032046,8675580,,40050704,AD,Disease,NA,Human,Left Middle Frontal Gyrus,,no data available,no data available,,Visium,,
ST032,ST032047,8675581,,40050704,AD,Disease,NA,Human, Left Superior Temporal Gyrus,,no data available,no data available,,Visium,,
ST032,ST032048,8675582,,40050704,AD,Disease,NA,Human,Left Inferior Parietal Lobule,,no data available,no data available,,Visium,,
ST032,ST032049,8675583,,40050704,AD,Disease,NA,Human,Posterior Hippocampus,,no data available,no data available,,Visium,,
ST032,ST032050,8675584,,40050704,AD,Disease,NA,Human,Left Middle Frontal Gyrus,,no data available,no data available,,Visium,,
ST032,ST032051,8675585,,40050704,AD,Disease,NA,Human, Left Superior Temporal Gyrus,,no data available,no data available,,Visium,,
ST032,ST032052,8675586,,40050704,AD,Disease,NA,Human,Left Inferior Parietal Lobule,,no data available,no data available,,Visium,,
ST032,ST032053,8675587,,40050704,AD,Disease,NA,Human,Posterior Hippocampus,,no data available,no data available,,Visium,,
ST032,ST032054,8675588,,40050704,AD,Disease,NA,Human,Left Middle Frontal Gyrus,,no data available,no data available,,Visium,,
ST032,ST032055,8675589,,40050704,AD,Disease,NA,Human, Left Superior Temporal Gyrus,,no data available,no data available,,Visium,,
ST032,ST032056,8675590,,40050704,AD,Disease,NA,Human,Left Inferior Parietal Lobule,,no data available,no data available,,Visium,,
ST032,ST032057,8675591,,40050704,AD,Disease,NA,Human,Posterior Hippocampus,,no data available,no data available,,Visium,,
ST034,ST034001,xenium_output_E3_1,,38159571,AD,Disease,NA,Human,superior temporal lobe,,,,,Xenium,APOE3/3,
ST034,ST034002,xenium_output_E3_2,,38159571,AD,Disease,NA,Human,superior temporal lobe,,,,,Xenium,APOE3/3,
ST034,ST034003,xenium_output_E3_3,,38159571,AD,Disease,NA,Human,superior temporal lobe,,,,,Xenium,APOE3/3,
ST034,ST034004,xenium_output_E4_1,,38159571,AD,Disease,"ST034001,ST034002,ST034003",Human,superior temporal lobe,,,,,Xenium,APOE4/4,
ST034,ST034005,xenium_output_E4_2,,38159571,AD,Disease,"ST034001,ST034002,ST034003",Human,superior temporal lobe,,,,,Xenium,APOE4/4,
ST034,ST034006,xenium_output_E4_3,,38159571,AD,Disease,"ST034001,ST034002,ST034003",Human,superior temporal lobe,,,,,Xenium,APOE4/4,
ST035,ST035001,6859115,,38417436,AD,Disease,ST035005,Human,hippocampus,Female,,,,Visium,PSEN1 E280A,
ST035,ST035002,6859117,,38417436,AD,Disease,ST035005,Human,hippocampus,Female,,,,Visium,PSEN1 E280A,
ST035,ST035003,6859119,,38417436,AD,Healthy,NA,Human,hippocampus,Male,,,,Visium,,
ST035,ST035004,6859121,,38417436,AD,Disease,ST035008,Human,frontal cortex,Female,,,,Visium,PSEN1 E280A,
ST035,ST035005,6859122,,38417436,AD,Healthy,NA,Human,frontal cortex,Male,,,,Visium,,
ST040,ST040001,GSM6380080,3792-FM-S2-A,38155736,AD,Disease,NA,Mouse,Whole Brain,no data available,no data available,41 weeks,,Visium,5xFAD,
ST040,ST040002,GSM6380081,3792-FM-S2-B,38155736,AD,Disease,NA,Mouse,Whole Brain,no data available,no data available,41 weeks,,Visium,5xFAD,
ST040,ST040003,GSM6380082,3792-FM-S2-C,38155736,AD,Healthy,NA,Mouse,Whole Brain,no data available,no data available,41 weeks,,Visium,C57BL6/J,
ST040,ST040004,GSM6380083,3792-FM-S2-D,38155736,AD,Healthy,NA,Mouse,Whole Brain,no data available,no data available,41 weeks,,Visium,C57BL6/J,
ST040,ST040005,GSM6380084,3792-FM-S3-A,38155736,AD,Healthy,NA,Mouse,Whole Brain,no data available,no data available,41 weeks,,Visium,C57BL6/J,
ST040,ST040006,GSM6380085,3792-FM-S3-B,38155736,AD,Healthy,NA,Mouse,Whole Brain,no data available,no data available,41 weeks,,Visium,C57BL6/J,
ST040,ST040007,GSM6380086,3792-FM-S3-C,38155736,AD,Disease,"ST040001,ST040002,ST040003,ST040004,ST040005,ST040006,ST040013,ST040014",Mouse,Whole Brain,no data available,no data available,41 weeks,,Visium,5XFAD,
ST040,ST040008,GSM6380087,3792-FM-S3-D,38155736,AD,Disease,"ST040001,ST040002,ST040003,ST040004,ST040005,ST040006,ST040013,ST040014",Mouse,Whole Brain,no data available,no data available,41 weeks,,Visium,5XFAD,
